url,url_length,num_dots,num_slashes,num_hyphens,has_https,has_ip,kw_login,kw_verify,kw_update,kw_secure,kw_account,label
http://www.estetango.com/homepage.html,38,3,3,0,0,0,0,0,0,0,0,1
grandmastersoto.ning.com/profiles/blogs/woma-is-open-to-all-martial,67,2,3,5,0,0,0,0,0,0,0,1
http://www.berufungswege.de/fotogalerie/berufungswege-2010-2011/lebensraeume-25.html,84,3,5,3,0,0,0,0,0,0,0,1
getk2.org,9,1,0,0,0,0,0,0,0,0,0,0
http://104.248.53.72/Bleach.sparc,33,4,3,0,0,0,0,0,0,0,0,1
http://www.tpsofficefurniture.co.uk/executive-furniture/executive-seating,73,3,4,2,0,0,0,0,0,0,0,1
http://eu-chinadebtsolutions.com/index.php/en.1,47,3,4,1,0,0,0,0,0,0,0,1
care-vision.co.uk,17,2,0,1,0,0,0,0,0,0,0,0
segundafeb.com,14,1,0,0,0,0,0,0,0,0,0,0
aa30win.com,11,1,0,0,0,0,0,0,0,0,0,0
yell.ru,7,1,0,0,0,0,0,0,0,0,0,0
legacy.com/guestbook/herald/guestbook.aspx?n=andrew-degraffenreidt&pid=124646875&page=3,87,2,3,1,0,0,0,0,0,0,0,1
nfserver.net,12,1,0,0,0,0,0,0,0,0,0,0
freedownloadmanager.org,23,1,0,0,0,0,0,0,0,0,0,0
payserve.com,12,1,0,0,0,0,0,0,0,0,0,0
census-online.us/view/SCHIAFFINO/,33,1,3,1,0,0,0,0,0,0,0,1
dirtybirdusa.com,16,1,0,0,0,0,0,0,0,0,0,0
dj7871.cn,9,1,0,0,0,0,0,0,0,0,0,0
all-art.org,11,1,0,1,0,0,0,0,0,0,0,0
njjsdzswb.cn,12,1,0,0,0,0,0,0,0,0,0,0
igougo.com/attractions-reviews-b89122-Oakland-Oakland_Zoo.html,62,2,1,4,0,0,0,0,0,0,0,1
utc.city,8,1,0,0,0,0,0,0,0,0,0,0
ukiyo-e.org,11,1,0,1,0,0,0,0,0,0,0,0
wordiq.com/definition/Combat_Infantryman_Badge,46,1,2,0,0,0,0,0,0,0,0,1
hanco.pk,8,1,0,0,0,0,0,0,0,0,0,0
r7sec.com,9,1,0,0,0,0,0,0,0,0,0,0
http://metro.co.uk/2015/05/10/big-brother-2015-from-x-factor-stars-to-socialite-twins-meet-this-years-lineup-of-housemates-5189875/,131,2,7,16,0,0,0,0,0,0,0,1
http://contek.com.br/informativo/56-marco-2012.html,51,3,4,2,0,0,0,0,0,0,0,1
mountaindew.fi,14,1,0,0,0,0,0,0,0,0,0,0
zaq.jp,6,1,0,0,0,0,0,0,0,0,0,0
securehost.com,14,1,0,0,0,0,0,0,0,1,0,0
certification.about.com/od/articles/index_r.htm,47,3,3,0,0,0,0,0,0,0,0,1
http://www.prismpgh.org/component/events/index.html?task=view_detail&agid=128&year=2012&month=01&day=11,103,3,5,0,0,0,0,0,0,0,0,1
veromi.com/Edward-Coury.aspx,28,2,1,1,0,0,0,0,0,0,0,1
http://c9f44961.ngrok.io/virtualtourjuststealer_original.exe,60,3,3,0,0,0,0,0,0,0,0,1
http://84.38.130.153/johhhn.exe,31,4,3,0,0,0,0,0,0,0,0,1
http://www.motiv8.cz/manazerske-pribehy/blog.html,49,3,4,1,0,0,0,0,0,0,0,1
ecuabet.com,11,1,0,0,0,0,0,0,0,0,0,0
http://liegen-sitzen.de/kontakt,31,1,3,1,0,0,0,0,0,0,0,1
ehow.com/list_6045624_tours-montreal_-canada.html,49,2,1,2,0,0,0,0,0,0,0,1
adsvxpro.com,12,1,0,0,0,0,0,0,0,0,0,0
http://www.jnpiraq.net/arabic/index.php?option=com_content&view=article&id=607&catid=5&Itemid=10,96,3,4,0,0,0,0,0,0,0,0,1
https://torentor.ru/fdsa/?premium=346532,40,1,4,0,1,0,0,0,0,0,0,1
http://www.bozz.com.br/Pingente-de-Celular.html,47,4,3,2,0,0,0,0,0,0,0,1
35jk.com,8,1,0,0,0,0,0,0,0,0,0,0
http://eng.valenki.by/images/stories/remax/index.htm,52,3,6,0,0,0,0,0,0,0,0,1
skistarshop.com,15,1,0,0,0,0,0,0,0,0,0,0
musicaddict.com/mp3/i-believe-nikki-yanofsky-free.html,54,2,2,4,0,0,0,0,0,0,0,1
svenskafik.se,13,1,0,0,0,0,0,0,0,0,0,0
godubai.com,11,1,0,0,0,0,0,0,0,0,0,0
helixstylez.com,15,1,0,0,0,0,0,0,0,0,0,1
www.lahey.com/other.htm,23,3,1,0,0,0,0,0,0,0,0,1
http://enriclloret.com/index.php?option=com_content&view=article&id=1&Itemid=2&lang=es,86,2,3,0,0,0,0,0,0,0,0,1
spoke.com/profiles/m5hT1nm,26,1,2,0,0,0,0,0,0,0,0,1
https://hollywoodlife.com/2010/02/25/avril-lavigne-dolce-gabbana-alice-in-wonderland-london-premiere-johnny-depp/,113,1,7,10,1,0,0,0,0,0,0,1
freeones.com/html/j_links/Jessica_Pare/,39,1,4,0,0,0,0,0,0,0,0,1
http://rubybrand.com/index.php?option=com_content&view=category&layout=blog&id=58&Itemid=120&lang=vi,100,2,3,0,0,0,0,0,0,0,0,1
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=zkszuoqus.battle.net/d3/en/index&amp;app=com-d3,104,7,8,1,0,0,1,0,0,0,0,1
casino927.site,14,1,0,0,0,0,0,0,0,0,0,0
http://paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.danielscarberry.net/,79,9,3,1,0,0,1,0,0,0,0,1
wineissocial.com,16,1,0,0,0,0,0,0,0,0,0,0
recovery-help-centre20183101.000webhostapp.com,46,2,0,2,0,0,0,0,0,0,0,1
usidentify.com/l/turcotte,25,1,2,0,0,0,0,0,0,0,0,1
http://45.61.48.168/snype.arm4,30,4,3,0,0,0,0,0,0,0,0,1
communick.com,13,1,0,0,0,0,0,0,0,0,0,0
tsrocks.com/m/merle_haggard_texts/someday_well_look_back.html,61,2,3,0,0,0,0,0,0,0,0,1
http://distractify.com/post/related/id/5457e73d4a0c4b4a65fed9b0/skip/30/limit/10/back/0,87,1,12,0,0,0,0,0,0,0,0,1
