url_length,num_dots,num_slashes,num_hyphens,has_https,has_ip,kw_login,kw_verify,kw_update,kw_secure,kw_account,subdomain_count,domain_length,tld_length,has_at_symbol,double_slash,consecutive_digits,special_chars_count,has_port,redirect_indicator,query_params_count,form_action,external_links,embedded_objects,javascript_indicators,suspicious_tld,punycode_present,extra_slashes,long_domain,percent_encoding,mixed_http_https,label
53,2,3,3,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
38,2,2,0,0,0,0,0,0,0,0,0,12,3,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
27,1,1,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
60,2,3,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
35,2,1,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
24,1,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
23,1,1,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
26,1,1,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
49,2,1,4,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
25,1,1,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
65,1,3,4,0,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
59,2,4,2,0,0,0,0,0,0,0,1,24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,2,1,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
36,2,2,0,0,0,0,0,0,0,0,1,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
66,2,3,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
39,1,2,2,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
150,4,3,0,0,0,0,0,0,0,0,0,17,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,3,1,0,0,0,0,0,0,0,0,1,33,2,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
98,3,5,6,0,0,0,0,0,0,0,0,20,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
89,2,5,6,0,0,0,0,0,0,0,1,34,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1,4,0,0,0,0,0,0,0,0,0,16,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
29,2,1,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
45,3,5,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,1,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
41,2,2,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
92,2,3,1,0,0,0,0,0,0,0,0,11,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
109,1,4,8,0,0,0,0,0,0,0,0,14,3,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
51,2,4,0,0,0,0,0,0,0,0,1,16,3,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
129,2,4,0,0,0,0,0,0,0,0,0,13,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16,1,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
87,1,3,1,0,0,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
26,1,1,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
62,2,1,1,0,0,0,0,0,0,0,1,38,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
59,2,4,0,0,0,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
56,2,2,3,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
59,1,2,3,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
17,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
40,2,2,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
57,1,2,3,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
58,2,2,0,0,0,0,0,0,0,0,1,17,3,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
41,1,3,0,0,0,0,0,0,0,0,0,10,3,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
157,12,4,0,0,0,0,0,0,0,0,0,12,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,3,2,0,0,0,0,0,0,0,0,1,16,3,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
24,2,1,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
51,2,4,2,0,0,0,0,0,0,0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
51,3,1,0,0,0,0,0,0,0,0,1,20,2,0,0,0,3,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
43,2,2,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
65,2,4,1,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
91,1,3,0,0,0,0,0,0,0,0,0,9,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1
24,2,1,0,0,0,0,0,0,0,0,1,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
38,2,2,0,0,0,0,0,0,0,0,1,20,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
62,1,3,4,0,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
38,2,1,2,0,0,0,0,0,0,0,1,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
38,3,3,2,0,0,0,0,0,0,0,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,1,2,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
53,3,5,1,0,0,0,0,0,0,0,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,2,9,0,0,0,0,0,0,0,0,18,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
59,2,1,7,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
114,1,5,1,0,0,0,0,0,0,0,0,15,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67,4,2,1,0,0,0,0,0,0,0,2,24,3,0,0,0,5,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
55,3,5,1,0,0,0,0,0,0,0,2,21,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
20,1,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
25,2,0,2,0,0,0,0,0,0,0,1,25,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
74,3,3,6,0,0,0,0,0,0,0,1,24,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
69,2,3,5,0,0,0,0,0,0,0,0,11,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
33,1,3,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
80,1,3,0,0,0,0,0,0,0,0,0,9,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
82,3,4,2,0,0,0,0,0,0,0,1,34,3,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1
30,2,0,0,0,0,0,0,0,0,0,1,30,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
70,2,2,0,0,0,0,0,0,0,0,1,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
64,3,4,6,0,0,0,0,0,0,0,1,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,4,1,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,2,1,3,0,0,0,0,0,0,0,0,11,3,0,0,1,5,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
115,2,5,0,0,0,0,0,0,0,0,0,19,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
128,1,3,2,0,0,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
46,1,2,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
99,2,4,0,0,0,0,0,0,0,0,0,13,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1
65,1,4,3,0,0,0,0,0,0,0,0,11,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
50,2,6,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
28,1,1,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
47,2,1,3,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
43,1,3,1,0,0,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
88,1,3,9,0,0,0,0,0,0,0,0,31,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
38,3,2,0,0,0,0,0,0,0,0,1,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
63,3,7,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,1,0,1,0,0,0,0,0,0,0,0,30,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
64,3,4,1,0,0,0,0,0,0,0,1,16,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
284,4,3,0,0,0,0,0,0,0,0,2,42,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
31,2,1,1,0,0,0,0,0,0,0,1,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
43,2,3,2,0,0,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
41,2,1,0,0,0,0,0,0,0,0,1,24,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
46,2,2,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
43,1,3,3,0,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
82,2,3,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
52,1,3,1,0,0,0,0,0,0,0,0,15,3,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
25,2,2,0,0,0,0,0,0,0,0,0,7,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
59,2,1,5,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
17,3,0,0,0,0,0,0,0,0,0,2,17,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
17,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
30,1,2,0,0,0,0,0,0,0,0,0,13,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
136,1,3,16,0,0,0,0,0,0,0,0,11,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
101,5,3,0,0,0,0,0,0,0,0,2,21,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100,4,3,0,0,0,0,0,0,0,0,1,19,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,2,1,0,0,0,0,0,0,0,0,0,12,3,0,0,1,3,0,1,1,0,-1,0,0,0,0,0,0,0,0,1
23,1,2,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
100,2,3,2,0,0,0,0,0,0,0,0,10,3,0,0,1,5,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
72,1,4,5,0,0,0,0,0,0,0,0,17,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
85,3,1,0,0,0,0,0,0,0,0,1,29,3,0,0,1,5,0,0,1,1,-1,0,0,0,0,0,0,0,0,1
72,1,2,7,0,0,0,0,0,0,0,0,14,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
137,1,2,6,0,0,0,0,0,0,0,0,30,3,0,0,1,5,0,0,1,0,-1,0,0,0,0,0,0,1,0,1
34,1,2,0,0,0,0,0,0,0,0,0,21,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
32,2,1,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
40,2,5,1,0,0,0,0,0,0,0,1,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
77,2,3,0,0,0,0,0,0,0,0,0,11,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
38,1,5,1,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
48,2,2,0,0,0,0,0,0,0,0,1,16,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
83,3,7,4,0,0,0,0,0,0,0,1,29,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
62,1,2,6,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
33,2,2,0,0,0,0,0,0,0,0,1,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
74,2,4,4,0,0,0,0,0,0,0,1,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
76,4,7,0,0,0,0,0,0,0,0,1,21,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
81,3,4,7,0,0,0,0,0,0,0,2,27,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
81,2,7,2,0,0,0,0,0,0,0,0,11,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
24,1,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
32,2,1,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
33,1,1,2,0,0,0,0,0,0,0,0,13,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
67,2,2,0,0,0,0,0,0,0,0,1,16,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
37,1,3,1,0,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
41,3,2,0,0,0,0,0,0,0,0,1,21,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
37,1,3,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,2,3,0,0,0,0,0,0,0,0,0,16,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,3,5,8,0,0,0,0,0,0,0,2,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,2,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
34,2,2,0,0,0,0,0,0,0,0,1,16,3,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,1,0,1
40,2,1,2,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
38,2,2,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
77,3,3,0,0,0,0,0,0,0,0,1,12,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
56,1,1,5,0,0,0,0,0,0,0,0,16,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
71,1,3,0,0,0,0,0,0,0,0,0,9,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50,2,3,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
60,2,2,2,0,0,0,0,0,0,0,1,24,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
47,3,5,0,0,0,0,0,0,0,0,1,16,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
51,1,1,3,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
64,2,3,4,0,0,0,0,0,0,0,0,10,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
29,1,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
91,1,4,11,0,0,0,0,0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,2,5,8,0,0,0,0,0,0,0,0,14,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32,1,2,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
91,1,7,5,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,3,5,5,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
56,4,2,1,0,0,0,0,0,0,0,2,31,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
99,3,3,3,0,0,0,0,0,0,0,1,12,3,0,0,1,5,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
30,1,4,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
44,3,0,0,0,0,0,0,0,0,0,2,44,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
83,2,3,7,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
107,1,5,15,0,0,0,0,0,0,0,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,5,3,0,0,0,0,0,0,0,0,2,18,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
81,2,3,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
40,2,2,0,0,0,0,0,0,0,0,0,22,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
89,1,1,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
104,1,6,7,0,0,0,0,0,0,0,0,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,2,0,0,0,0,0,0,0,0,1,15,2,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
59,3,5,2,0,0,0,0,0,0,0,1,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1,1,0,0,0,0,0,0,0,0,0,11,3,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
38,2,1,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
33,2,1,1,0,0,0,0,0,0,0,1,19,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
30,1,1,2,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
97,3,3,0,0,0,0,0,0,0,0,0,13,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,3,3,1,0,0,0,0,0,0,0,1,25,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
80,1,3,0,0,0,0,0,0,0,0,0,9,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
28,1,2,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
264,3,3,0,0,0,0,0,0,0,0,1,18,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1
45,1,3,5,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
63,2,3,4,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
26,1,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
125,2,5,12,0,0,0,0,0,0,0,1,23,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
66,2,5,4,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,2,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
61,2,5,0,0,0,0,0,0,0,0,1,20,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
86,2,6,7,0,0,0,0,0,0,0,1,16,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
70,1,5,5,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
117,2,2,11,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
115,1,4,0,0,0,0,0,0,0,0,0,10,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1
112,3,3,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,3,1,1,0,0,0,0,0,0,0,1,18,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
93,1,6,6,0,0,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
32,2,1,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
37,2,1,1,0,0,0,0,0,0,0,0,11,3,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
16,1,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
77,2,3,0,0,0,0,0,0,0,0,0,10,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
93,3,5,0,0,0,0,0,0,0,0,1,14,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85,3,6,5,0,0,0,0,0,0,0,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,2,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
69,1,4,6,0,0,0,0,0,0,0,0,16,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
23,1,2,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
22,1,1,1,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
76,2,3,0,0,0,0,0,0,0,0,0,13,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
